lon,lat,SURF_ug_PM,CAS.All.Ad,Stato
11.613099999999999,44.842500000000001,20.108968734741200,11.583193778991699,Italia
15.285299999999999,37.067799999999998,12.901030540466300,11.257199287414601,Italia
16.080200000000001,38.664600000000000,10.767498016357401,9.379595756530760,Italia
15.440799999999999,41.546700000000001,8.694046020507812,6.579621315002440,Italia
12.925900000000000,45.856900000000003,16.446569442748999,9.441371917724609,Italia
12.546900000000001,38.012400000000000,8.482651710510250,8.046761512756349,Italia
13.118600000000001,38.050199999999997,9.677239418029780,8.713186264038089,Italia
13.543100000000001,45.843000000000004,9.748323440551760,6.490923881530760,Italia
4.872400000000000,50.463200000000001,8.487018585205080,5.155461788177490,Belgio
15.081099999999999,37.529299999999999,11.942077636718800,10.321642875671399,Italia
15.638800000000000,38.104999999999997,13.234689712524400,12.362885475158700,Italia
15.249100000000000,38.190600000000003,12.168457031250000,11.613761901855501,Italia
11.720300000000000,44.355600000000003,15.423032760620099,9.450603485107420,Italia
14.281499999999999,37.564100000000003,9.085774421691900,8.168614387512212,Italia
11.870600000000000,44.283299999999997,13.487647056579601,8.629860877990723,Italia
13.301900000000000,45.841900000000003,13.516423225402800,7.831835269927980,Italia
10.664700000000000,44.690800000000003,18.803749084472699,11.011364936828601,Italia
14.714499999999999,36.926299999999998,10.236518859863301,9.231818199157710,Italia
15.386699999999999,41.630800000000001,8.804512977600099,6.637403011322020,Italia
12.056400000000000,44.215000000000003,13.261474609375000,8.512553215026863,Italia
12.655900000000001,45.962600000000002,15.123259544372599,8.866368293762212,Italia
14.345000000000001,37.022500000000001,11.211939811706500,9.954698562622070,Italia
13.750600000000000,45.608600000000003,12.684515953064000,8.177922248840330,Italia
13.616400000000001,45.936900000000001,10.560677528381300,6.531196594238280,Slovenia
10.883599999999999,44.799399999999999,22.424427032470700,12.035613059997599,Italia
10.534200000000000,42.939200000000000,7.925978660583500,7.090065002441410,Italia
10.573900000000000,43.840800000000002,14.293651580810501,8.888278007507322,Italia
13.474800000000000,46.510100000000001,6.648952484130860,5.038206577301030,Italia
17.512499999999999,40.649200000000000,8.842591285705570,7.130081176757810,Italia
13.240600000000001,46.066099999999999,12.988065719604499,8.041618347167972,Italia
18.047200000000000,40.489400000000003,9.403551101684570,7.590230464935300,Italia
13.486400000000000,45.731600000000000,10.849561691284199,7.147867202758790,Italia
16.766100000000002,41.107799999999997,9.176942825317379,7.038512706756590,Italia
10.663900000000000,44.873100000000001,22.472145080566399,12.968558311462401,Italia
10.401700000000000,43.738900000000001,14.495626449585000,8.794460296630859,Italia
11.192800000000000,43.756900000000002,14.332137107849100,8.861245155334473,Italia
12.225600000000000,44.420000000000002,17.457622528076200,10.562872886657701,Italia
14.223800000000001,37.075699999999998,11.092795372009300,9.766516685485840,Italia
17.960599999999999,40.645800000000001,9.367676734924320,7.656443595886230,Italia
17.415800000000001,40.742800000000003,8.684135437011722,7.001399517059330,Italia
11.981400000000001,44.526499999999999,17.845552444458001,10.619285583496101,Italia
9.366899999999999,44.734699999999997,5.889855384826660,5.077535629272460,Italia
10.288900000000000,44.657499999999999,11.721855163574199,8.223094940185550,Italia
13.011100000000001,46.401899999999998,8.001390457153320,6.023866176605220,Italia
13.772200000000000,45.657200000000003,11.187885284423800,7.329660892486570,Italia
11.942200000000000,44.741700000000002,17.238376617431602,10.708257675170900,Italia
10.818899999999999,44.541200000000003,15.384241104126000,9.294384956359860,Italia
16.070200000000000,38.399900000000002,12.758152961731000,10.983538627624499,Italia
13.271400000000000,45.822000000000003,13.272026062011699,8.155408859252930,Italia
18.125000000000000,40.403300000000002,9.342904090881349,7.612733840942380,Italia
11.177899999999999,44.927799999999998,22.363716125488299,12.834815979003899,Italia
9.693300000000001,45.048900000000003,18.287254333496101,11.114089965820300,Italia
16.546800000000001,39.651800000000001,7.128420352935790,6.365508079528810,Italia
10.019200000000000,44.989400000000003,19.854854583740199,11.367238044738800,Italia
17.284199999999998,40.961399999999998,8.979747772216800,7.122307300567630,Italia
16.608300000000000,38.869000000000000,8.488631248474119,7.470915794372560,Italia
11.091900000000001,43.872799999999998,15.377023696899400,8.810035705566410,Italia
11.323900000000000,43.789200000000001,11.283845901489300,7.925113201141360,Italia
12.332200000000000,44.283900000000003,13.613912582397500,8.790877342224119,Italia
12.224700000000000,43.927500000000002,8.364854812622070,6.360124111175540,Italia
11.094200000000001,42.670600000000000,7.449764728546140,6.452813148498540,Italia
13.423299999999999,45.799399999999999,12.162683486938500,7.375557899475100,Italia
11.324999999999999,43.337800000000001,9.833334922790529,7.062588214874270,Italia
10.132800000000000,44.031100000000002,9.885217666625980,7.180004119873050,Italia
10.771699999999999,43.713099999999997,14.420742988586399,9.193149566650391,Italia
11.141900000000000,43.472799999999999,9.581717491149901,6.846918106079100,Italia
11.119199999999999,42.778599999999997,7.909417152404790,6.439549922943120,Italia
9.501700000000000,40.928300000000000,7.425588130950930,6.579299926757810,Italia
9.136400000000000,39.260599999999997,8.894466400146483,7.534744262695310,Italia
8.386100000000003,39.203299999999999,6.741085529327390,6.630193233489990,Italia
9.188100000000000,39.232799999999997,9.158267974853519,7.730408191680910,Italia
11.105300000000000,43.874699999999997,12.220737457275400,8.590971946716310,Italia
9.694400000000000,40.575000000000003,6.410907745361330,6.307719230651860,Italia
11.006900000000000,43.916100000000000,13.428668022155801,8.625184059143070,Italia
9.015300000000000,39.443600000000004,7.347950935363770,6.748908042907710,Italia
12.651700000000000,42.552199999999999,10.657867431640600,7.407667160034180,Italia
9.008900000000001,39.066699999999997,10.050830841064499,8.368152618408200,Italia
10.881700000000000,43.247799999999998,6.502807617187500,5.946551799774170,Italia
12.366099999999999,43.103099999999998,10.560810089111300,7.288056850433350,Italia
12.441900000000000,43.088900000000002,11.449330329895000,7.656010627746580,Italia
10.321700000000000,43.520000000000003,9.670913696289061,8.001440048217770,Italia
10.329700000000001,43.554699999999997,12.048274040222200,8.604392051696779,Italia
10.559900000000001,44.005499999999998,7.130208969116210,5.781222820281980,Italia
